account,year,month,ICP2,ICP3,View,Value,region,country,country_HFM,platform,platform HFM,MTD_QTD_YTD,Actual,JU,FBP,PY@ActualFX,Actual@JU,Actual@FBP,PY@FBP17,PY@FBP16,Actual@PYrate,JU_Sep,JU_DEC,PY_DEC
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Poland,Rest_EUR.DPS_PL,CMF,47833,MTD,90,105,78,82,85,88,84,82,87,94.0044,94.0044,64.3188
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Russia,DPS_EUR.DPS_RU,CMF,47833,MTD,236,141,130,117,237,219,123,120,202,72.7065,103.8756,66.3507
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,South Africa,DPS_MEA.DPS_ZA,CMF,47833,MTD,199,248,257,222,185,185,242,243,170,213.868701,236.600793,224.299566
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Finland,Rest_EUR.DPS_FI,CMF,47833,MTD,215,203,219,241,204,215,240,235,215,217.9125,183.27,159.8025
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Norway,Rest_EUR.DPS_NO,CMF,47833,MTD,13,6,13,5,13,14,5,5,14,6.0858,5.0922,12.6684
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J S.E. Slovenia,Rest_EUR.002790,CMF,47833,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Sweden,Rest_EUR.DPS_SE,CMF,47833,MTD,241,227,294,273,231,243,263,265,252,243.73741,204.660575,215.21248
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Austria,Rest_EUR.DPS_AT,CMF,47833,MTD,234,203,212,221,222,234,220,215,234,246.9675,246.9675,229.0875
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Israel,DPS_MEA.004966,CMF,47833,MTD,171,140,149,192,166,161,188,184,164,141.18757,108.463722,119.547606
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Denmark,Rest_EUR.DPS_DK,CMF,47833,MTD,254,190,152,179,241,253,179,174,254,204.4222,171.6786,169.726
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Czech Repub,Rest_EUR.DPS_CZ,CMF,47833,MTD,125,100,118,98,118,122,98,95,123,101.263701,105.150507,55.945197
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Hungary,Rest_EUR.DPS_HU,CMF,47833,MTD,13,16,19,17,12,13,17,16,13,15.39762,17.84982,28.45284
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Turkey,DPS_MEA.DPS_TR,CMF,47833,MTD,22, -   , -   ,3,22,26,3,3,27,0,0,-2.29523
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Greece,Rest_EUR.003760,CMF,47833,MTD,1,13,10,15,1,1,15,14,1,10.0575,12.2925,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Baltic States,Rest_EUR.002614,CMF,47833,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,EU Regional,Rest_EUR.Reg_EUR,CMF,47833,MTD, -   , (259), (256), -   , -   , -   , -   , -   , -   ,-37.995,37.995,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,China,DPS_ASPAC.DPS_CN,CMF,47833,MTD,2578,2370,2391,3147,2544,2620,3082,3252,2668,2611.46735,3101.1268,2395.0507
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Australia,DPS_ASPAC.DPS_AU,CMF,47833,MTD,1065,915,923,784,1060,1069,804,752,1043,915.849,1102.8033,1027.8702
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Japan,DPS_ASPAC.DPS_JP,CMF,47833,MTD,1304,1089,1195,1214,1301,1392,1236,1061,1364,1289.07038,1354.3998,1504.35636
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,India,DPS_ASPAC.DPS_IN,CMF,47833,MTD,85,186,220,220,84,79,222,227,79,208.604876,233.78778,121.452864
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,New Zealand,Rest_ASPAC.DPS_NZ,CMF,47833,MTD,193,113,104,119,189,193,121,114,187,122.8768,125.02,163.5976
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Korea,DPS_ASPAC.DPS_KR,CMF,47833,MTD,404,381,253,218,400,409,228,222,390,280.452725,276.634655,471.62025
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Medical Thailand,Rest_ASPAC.004940,CMF,47833,MTD,39,21,20,41,38,38,42,41,37,28.09072,23.533144,56.812048
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,MRC SG (004462),DPS_SG.MRC_SG,CMF,47833,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Medical Singapore,DPS_SG.004471,CMF,47833,MTD,246,172,158,153,243,248,151,147,251,176.297,171.926,169.7405
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Med Indonesia,Rest_ASPAC.003891,CMF,47833,MTD, -   ,3,3, -   , -   , -   , -   , -   , -   ,3.136896952,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Malaysia,Rest_ASPAC.DPS_MY,CMF,47833,MTD,84,105,74,104,81,87,101,97,89,105.4478,153.728,76.6238
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Hong Kong,Rest_ASPAC.DPS_HK,CMF,47833,MTD,118,76,80,57,118,118,57,57,118,79.4024,87.5231,83.2694
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Vietnam,Rest_ASPAC.DPS_VN,CMF,47833,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Taiwan,Rest_ASPAC.DPS_TW,CMF,47833,MTD,293,281,264,259,290,281,266,257,274,247.633905,310.405852,341.839356
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Asia-Pac Reg Off-Pro,DPS_SG.5280SGD,CMF,47833,MTD, -   , -   , (372), -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Med Philippines,Rest_ASPAC.004360,CMF,47833,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Other ASPAC,Rest_ASPAC.MRC_Other_ASPAC,CMF,47833,MTD,1, -   , -   ,5,1,1,5,5,1,0,0,1.0213
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Chile,Rest_LAT.DPS_CL,CMF,47833,MTD,214,277,289,178,218,213,181,175,209,308.7707928,308.0905192,256.7609768
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Brazil,DPS_LAT.DPS_BR,CMF,47833,MTD,339,499,607,391,355,346,413,339,327,495.6588,385.5124,241.332
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Mexico,DPS_LAT.DPS_MX,CMF,47833,MTD,60,97,175,224,57,54,214,247,54,148.94065,146.9146,187.4875832
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Colombia,DPS_LAT.DPS_CO,CMF,47833,MTD,293,512,388,374,303,296,382,383,293,485.7971373,408.2412743,398.1859653
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Argentina,Rest_LAT.DPS_AR,CMF,47833,MTD,57,44,79,69,59,59,64,102,64,62.5824,63.304,27.45868006
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,JJ Med Car - PR,Rest_LAT.001757,CMF,47833,MTD,1,17,38,11,1,1,11,11,1,31,36,14
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Peru,Rest_LAT.MRC_PE,CMF,47833,MTD,63, -   , -   ,45,63,60,43,45,61,0,0,80.67415678
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,J&J MD&D Venezuela HI,Rest_LAT.005259,CMF,47833,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Costa Rica,Rest_LAT.MRC_CR,CMF,47833,MTD,15, -   , -   ,17,15,16,17,17,16,0,0,15.05746029
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Other LAT,Rest_LAT.MRC_Other_LA,CMF,47833,MTD,75,34,43,44,72,75,44,43,75,35.7455,34.7242,117.4495
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,CANADA,Canada,DPS_NAM.DPS_CA,CMF,47833,MTD,872,979,1038,1000,871,879,983,987,896,824.796,844.452,717.444
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,US,US,DPS_US.USxCAdj,Other,OtherRecon,MTD,8427,7637,7212,7805,8427,8427,7805,7805,8427,11939,21062,8599
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,UK,DPS_EUR.DPS_UK,Other,OtherRecon,MTD,816,621,823,682,791,805,606,730,908,950.6032,777.4215,831.7778
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Germany,DPS_EUR.DPS_DE,Other,OtherRecon,MTD,194,204,203,223,182,192,222,218,193,187.74,193.3275,160.92
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Italy,DPS_EUR.DPS_IT,Other,OtherRecon,MTD,426, (102), (105), (102),430,451, (103), (101),449,24.585,75.99,64.815
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Benelux,DPS_EUR.DPS_Benelux,Other,OtherRecon,MTD,147,127,91,124,140,148,124,121,148,119.5725,113.985,94.9875
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,"MISSA (Maghreb, Iran, Sub Sah. Africa)",DPS_MEA.004954,Other,OtherRecon,MTD,14,6,51,20,14,14,20,20,14,12,4,18
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Prof Middle East,DPS_MEA.004961,Other,OtherRecon,MTD, (172), (161), (181), (235), (172), (172), (235), (235), (172),-137,-157,-58
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Pakistan,DPS_MEA.002540,Other,OtherRecon,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Arab Emirates,DPS_MEA.MRC_AE,Other,OtherRecon,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,France,DPS_EUR.DPS_FR,Other,OtherRecon,MTD,157,97,101,119,147,155,118,116,156,112.8675,169.86,109.515
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Switzerland incl. Export,DPS_EUR.DPS_CH,Other,OtherRecon,MTD,132,94,102,118,126,130,116,115,131,106.2152,133.7903,146.0459
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Iberia,DPS_EUR.DPS_Iberia,Other,OtherRecon,MTD,165,178,284,162,157,165,161,157,166,151.98,160.92,154.215
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Ireland,Rest_EUR.DPS_IR,Other,OtherRecon,MTD,28,13,26,29,26,28,29,28,28,15.645,15.645,16.7625
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Poland,Rest_EUR.DPS_PL,Other,OtherRecon,MTD,20,14,3,18,18,19,18,18,19,12.7596,13.5408,17.1864
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Russia,DPS_EUR.DPS_RU,Other,OtherRecon,MTD,369,174,160,154,370,343,166,162,314,130.968,160.03455,192.1185
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,South Africa,DPS_MEA.DPS_ZA,Other,OtherRecon,MTD,33,69,71,62,31,31,68,68,28,24.170832,19.279116,27.264123
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Finland,Rest_EUR.DPS_FI,Other,OtherRecon,MTD,13,10,8,11,13,13,11,11,13,7.8225,7.8225,6.705
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Norway,Rest_EUR.DPS_NO,Other,OtherRecon,MTD,10,14,16,10,10,10,11,10,10,15.6492,13.1652,32.6646
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J S.E. Slovenia,Rest_EUR.002790,Other,OtherRecon,MTD,30,36,36,65,28,29,65,63,29,50.2875,34.6425,41.3475
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Sweden,Rest_EUR.DPS_SE,Other,OtherRecon,MTD,18,28,30,35,17,18,34,34,19,30.032345,25.27819,11.5955
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Austria,Rest_EUR.DPS_AT,Other,OtherRecon,MTD,23,21,22,22,21,22,22,22,22,24.585,29.055,17.88
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Israel,DPS_MEA.004966,Other,OtherRecon,MTD,41,36,26,20,39,38,20,19,39,33.515554,31.404338,42.752124
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Denmark,Rest_EUR.DPS_DK,Other,OtherRecon,MTD,34,58,41,46,32,34,46,45,34,62.1828,52.2696,55.8744
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Czech Repub,Rest_EUR.DPS_CZ,Other,OtherRecon,MTD,26,22,50,30,24,25,30,29,25,17.656023,21.956319,32.872455
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Hungary,Rest_EUR.DPS_HU,Other,OtherRecon,MTD,41,39,43,44,39,42,45,43,41,40.56744,40.58574,52.60884
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,Turkey,DPS_MEA.DPS_TR,Other,OtherRecon,MTD,11,11,8,8,10,12,8,8,13,16.06661,15.08294,2.95101
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Greece,Rest_EUR.003760,Other,OtherRecon,MTD,10,18,11,11,10,10,11,11,10,11.175,18.9975,20.115
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,J&J Medical Baltic States,Rest_EUR.002614,Other,OtherRecon,MTD,21,7,9,16,20,21,16,15,21,10.0575,16.7625,22.35
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,EMEA,EU Regional,Rest_EUR.Reg_EUR,Other,OtherRecon,MTD, -   , -   , (443), -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,China,DPS_ASPAC.DPS_CN,Other,OtherRecon,MTD,162,145,141,176,160,165,173,183,167,156.45835,196.878,168.98695
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Australia,DPS_ASPAC.DPS_AU,Other,OtherRecon,MTD,357,206,291,99,356,359,101,94,349,249.0201,255.8322,267.1857
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Japan,DPS_ASPAC.DPS_JP,Other,OtherRecon,MTD,861,931,892,932,859,919,950,816,898,915.5354,1082.04798,1046.57904
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,India,DPS_ASPAC.DPS_IN,Other,OtherRecon,MTD,239,223,215,259,239,232,261,267,231,218.81578,219.953652,281.952704
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,New Zealand,Rest_ASPAC.DPS_NZ,Other,OtherRecon,MTD,63,95,100,91,60,62,93,87,62,88.5856,97.8728,85.728
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Korea,DPS_ASPAC.DPS_KR,Other,OtherRecon,MTD,61,58,69,76,60,61,80,78,59,54.26027,98.603045,139.82764
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Medical Thailand,Rest_ASPAC.004940,Other,OtherRecon,MTD,59,59,55,40,59,58,40,39,57,53.085728,60.796344,37.291864
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,MRC SG (004462),DPS_SG.MRC_SG,Other,OtherRecon,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Medical Singapore,DPS_SG.004471,Other,OtherRecon,MTD,35,43,34,22,34,35,22,21,35,45.167,44.4385,31.3255
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Med Indonesia,Rest_ASPAC.003891,Other,OtherRecon,MTD,19,24,26,27,19,20,28,27,19,24.51066066,24.3336953,16.91618512
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Malaysia,Rest_ASPAC.DPS_MY,Other,OtherRecon,MTD,26,52,32,26,25,26,25,24,27,38.6722,46.1184,21.618
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Hong Kong,Rest_ASPAC.DPS_HK,Other,OtherRecon,MTD,29,33,33,32,29,29,32,32,29,33.514,33.3851,29.5181
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Vietnam,Rest_ASPAC.DPS_VN,Other,OtherRecon,MTD,2,1,3,4,2,2,4,4,2,1.535395751,1.791347348,0.68011661
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Taiwan,Rest_ASPAC.DPS_TW,Other,OtherRecon,MTD,5,6,8,5,5,4,5,5,4,4.784737,6.400774,-10.520084
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Asia-Pac Reg Off-Pro,DPS_SG.5280SGD,Other,OtherRecon,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,J&J Med Philippines,Rest_ASPAC.004360,Other,OtherRecon,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,ASPAC,Other ASPAC,Rest_ASPAC.MRC_Other_ASPAC,Other,OtherRecon,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Chile,Rest_LAT.DPS_CL,Other,OtherRecon,MTD,165,54,94,99,167,164,101,97,160,53.5243464,50.9995424,120.2301176
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Brazil,DPS_LAT.DPS_BR,Other,OtherRecon,MTD,62,37,51,159,65,63,179,147,59,42.0784,36.5092,89.726
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Mexico,DPS_LAT.DPS_MX,Other,OtherRecon,MTD,106,89,85,136,104,103,129,150,108,91.2242,83.58755,91.06835
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Colombia,DPS_LAT.DPS_CO,Other,OtherRecon,MTD,40,53,46,39,41,40,39,40,39,58.08535348,48.76402476,44.22339997
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Argentina,Rest_LAT.DPS_AR,Other,OtherRecon,MTD, (520),166,29,22, (515), (527),20,33, (556),214.84,216.6768,578.0870427
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,JJ Med Car - PR,Rest_LAT.001757,Other,OtherRecon,MTD,36,28,34,21,36,36,21,21,36,45,41,23
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Peru,Rest_LAT.MRC_PE,Other,OtherRecon,MTD,19, -   , -   ,6,19,18,6,6,19,0,0,4.781925914
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,J&J MD&D Venezuela HI,Rest_LAT.005259,Other,OtherRecon,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Costa Rica,Rest_LAT.MRC_CR,Other,OtherRecon,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,LATAM,Other LAT,Rest_LAT.MRC_Other_LA,Other,OtherRecon,MTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,Periodic,USD Total,CANADA,Canada,DPS_NAM.DPS_CA,Other,OtherRecon,MTD,313,281,331,309,313,316,303,304,323,245.7,217.728,270.648
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,US,US,DPS_US.USxCAdj,Hips,30570,QTD,207763,205828,204584,197638,207763,207763,197638,197638,207763,195399,220071,208102
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,UK,DPS_EUR.DPS_UK,Hips,30570,QTD,15301,15392,15387,17804,14851,15105,15681,18913,17150,15841.7012,16349.8694,15678.6323
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Germany,DPS_EUR.DPS_DE,Hips,30570,QTD,8115,8172,9256,8985,7801,8221,8890,8697,8320,7257.045,8436.0075,7727.5125
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Italy,DPS_EUR.DPS_IT,Hips,30570,QTD,6290,6370,6982,6725,6063,6388,6664,6519,6454,5051.1,6545.1975,5741.715
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Benelux,DPS_EUR.DPS_Benelux,Hips,30570,QTD,6229,6180,6286,6080,5985,6308,6010,5880,6386,6170.835,7020.135,6699.4125
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,"MISSA (Maghreb, Iran, Sub Sah. Africa)",DPS_MEA.004954,Hips,30570,QTD,848,1702,1769,282,848,848,282,282,848,1405,1408,994
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Prof Middle East,DPS_MEA.004961,Hips,30570,QTD,2871,2129,3303,4070,2871,2871,4070,4070,2871,1892,2126,3380
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Pakistan,DPS_MEA.002540,Hips,30570,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Arab Emirates,DPS_MEA.MRC_AE,Hips,30570,QTD, -   , -   , -   , -   , -   , -   , -   , -   , -   ,0,0,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,France,DPS_EUR.DPS_FR,Hips,30570,QTD,4171,4486,4699,4964,4007,4223,4907,4801,4276,3555.885,4742.67,4797.4275
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Switzerland incl. Export,DPS_EUR.DPS_CH,Hips,30570,QTD,3378,3421,3333,3236,3296,3393,3199,3157,3427,3191.5625,4272.0979,3757.3627
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Iberia,DPS_EUR.DPS_Iberia,Hips,30570,QTD,3465,3549,3556,3595,3346,3525,3563,3485,3557,2924.4975,3803.97,3559.2375
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Ireland,Rest_EUR.DPS_IR,Hips,30570,QTD,3301,2793,3053,3096,3180,3350,3061,2995,3386,3279.8625,3491.07,3287.685
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Poland,Rest_EUR.DPS_PL,Hips,30570,QTD,2438,2378,2910,2561,2338,2432,2584,2540,2412,2430.0528,2489.424,2484.9972
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Russia,DPS_EUR.DPS_RU,Hips,30570,QTD,2657,2952,2608,4087,2652,2413,4441,4322,2382,2819.93685,3074.32935,2383.2324
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,South Africa,DPS_MEA.DPS_ZA,Hips,30570,QTD,2346,2553,2661,2237,2220,2227,2414,2429,2069,2526.571314,2818.635534,2431.902222
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Finland,Rest_EUR.DPS_FI,Hips,30570,QTD,1446,1373,1665,1614,1391,1466,1595,1560,1483,1181.1975,1508.625,1542.15
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Norway,Rest_EUR.DPS_NO,Hips,30570,QTD,1002,1485,1969,1631,987,1062,1669,1567,1044,1162.0152,1485.9288,1350.7992
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J S.E. Slovenia,Rest_EUR.002790,Hips,30570,QTD,1646,1683,1485,1409,1588,1673,1394,1363,1689,1498.5675,1660.605,1687.425
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Sweden,Rest_EUR.DPS_SE,Hips,30570,QTD,1529,1108,1218,1404,1487,1561,1340,1350,1638,1035.594105,1324.43801,1371.28383
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Austria,Rest_EUR.DPS_AT,Hips,30570,QTD,1168,1142,1083,1143,1125,1186,1133,1109,1198,1043.745,1311.945,1118.6175
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Israel,DPS_MEA.004966,Hips,30570,QTD,1451,1386,1135,1180,1423,1373,1155,1127,1402,1377.56844,1080.942592,1127.917148
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Denmark,Rest_EUR.DPS_DK,Hips,30570,QTD,1214,1233,1063,1031,1169,1231,1019,994,1245,1003.0356,1282.5578,1407.374
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Czech Repub,Rest_EUR.DPS_CZ,Hips,30570,QTD,625,706,573,951,601,623,943,919,629,510.370707,669.688404,674.319492
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Hungary,Rest_EUR.DPS_HU,Hips,30570,QTD,905,611,876,729,872,935,739,709,919,716.38644,1245.01854,705.86394
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,Turkey,DPS_MEA.DPS_TR,Hips,30570,QTD,469,468,563,452,450,550,428,445,579,544.62529,675.4534,415.76452
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Greece,Rest_EUR.003760,Hips,30570,QTD,429,450,349,269,416,438,266,260,441,330.78,420.18,452.5875
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,J&J Medical Baltic States,Rest_EUR.002614,Hips,30570,QTD,125,117,159,121,120,126,120,117,128,128.5125,200.0325,154.215
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,EMEA,EU Regional,Rest_EUR.Reg_EUR,Hips,30570,QTD, -   ,2331," (1,166)", -   , -   , -   , -   , -   , -   ,-1499.685,-2951.3175,0
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,China,DPS_ASPAC.DPS_CN,Hips,30570,QTD,19377,19304,21098,22501,19250,19818,21930,23137,20336,17325.71145,21362.7545,19973.5714
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Australia,DPS_ASPAC.DPS_AU,Hips,30570,QTD,12672,14325,14265,14634,12672,12776,14884,13933,12588,15200.8227,15434.7048,14857.947
500001,2017,Jun,TotC2,TotC3,QTD,USD Total,ASPAC,Japan,DPS_ASPAC.DPS_JP,Hips,30570,QTD,11852,12593,12687,12150,11848,12674,12613,10834,12186,12204.69198,13174.46494,12192.47458
